,temporada_alta,dif_min,atraso_15,periodo_dia
43941,0,98.0,1,noche
43942,0,-4.0,0,mañana
43943,0,-8.0,0,mañana
43944,0,-13.0,0,mañana
43945,0,160.0,1,mañana
43946,0,3.0,0,mañana
43947,0,-8.0,0,mañana
43948,0,41.0,1,noche
43949,0,65.0,1,mañana
43950,0,29.0,1,tarde
43951,0,-8.0,0,tarde
43952,0,35.0,1,tarde
43953,0,-2.0,0,tarde
43954,0,114.0,1,tarde
43955,0,12.0,0,tarde
43956,0,22.0,1,tarde
43957,0,-5.0,0,tarde
43958,0,13.0,0,tarde
43959,0,23.0,1,tarde
43960,0,89.0,1,tarde
43961,0,-3.0,0,tarde
43962,0,1.0,0,tarde
43963,0,-3.0,0,tarde
43964,0,125.0,1,noche
43965,0,-5.0,0,noche
43966,0,-6.0,0,noche
43967,0,12.0,0,noche
43968,0,18.0,1,noche
43969,0,18.0,1,noche
43970,0,-8.0,0,noche
43971,0,4.0,0,noche
43972,0,37.0,1,noche
43973,0,67.0,1,noche
43974,0,128.0,1,noche
43975,0,122.0,1,noche
43976,0,91.0,1,noche
43977,0,72.0,1,noche
43978,0,124.0,1,noche
43979,0,52.0,1,noche
43980,0,42.0,1,noche
43981,0,74.0,1,noche
43982,0,74.0,1,noche
43983,0,84.0,1,noche
43984,0,125.0,1,noche
43985,0,86.0,1,noche
43986,0,76.0,1,noche
43987,0,72.0,1,noche
43988,0,2.0,0,mañana
43989,0,-13.0,0,mañana
43990,0,-8.0,0,noche
43991,0,25.0,1,noche
43992,0,80.0,1,noche
43993,0,81.0,1,noche
43994,0,14.0,0,noche
43995,0,125.0,1,noche
43996,0,29.0,1,noche
43997,0,0.0,0,noche
43998,0,119.0,1,noche
43999,0,15.0,0,noche
44000,0,5.0,0,noche
44001,0,5.0,0,noche
44002,0,14.0,0,noche
44003,0,2.0,0,noche
44004,0,0.0,0,noche
44005,0,30.0,1,noche
44006,0,2.0,0,noche
44007,0,3.0,0,noche
44008,0,106.0,1,noche
44009,0,95.0,1,noche
44010,0,50.0,1,noche
44011,0,49.0,1,noche
44012,0,68.0,1,noche
44013,0,26.0,1,noche
44014,0,78.0,1,noche
44015,0,65.0,1,noche
44016,0,21.0,1,noche
44017,0,51.0,1,noche
44018,0,55.0,1,noche
44019,0,19.0,1,noche
44020,0,79.0,1,noche
44021,0,95.0,1,noche
44022,0,58.0,1,noche
44023,0,39.0,1,noche
44024,0,21.0,1,mañana
44025,0,-3.0,0,mañana
44026,0,-10.0,0,mañana
44027,0,-1.0,0,mañana
44028,0,14.0,0,mañana
44029,0,41.0,1,mañana
44030,0,73.0,1,mañana
44031,0,-7.0,0,mañana
44032,0,5.0,0,mañana
44033,0,32.0,1,noche
44034,0,67.0,1,mañana
44035,0,28.0,1,mañana
44036,0,1.0,0,mañana
44037,0,0.0,0,mañana
44038,0,1.0,0,mañana
44039,0,5.0,0,mañana
44040,0,2.0,0,mañana
44041,0,-4.0,0,mañana
44042,0,9.0,0,mañana
44043,0,-2.0,0,mañana
44044,0,10.0,0,mañana
44045,0,16.0,1,mañana
44046,0,-4.0,0,mañana
44047,0,3.0,0,mañana
44048,0,-7.0,0,mañana
44049,0,24.0,1,tarde
44050,0,3.0,0,tarde
44051,0,39.0,1,tarde
44052,0,-3.0,0,tarde
44053,0,17.0,1,tarde
44054,0,3.0,0,tarde
44055,0,4.0,0,tarde
44056,0,4.0,0,tarde
44057,0,9.0,0,tarde
44058,0,-1.0,0,tarde
44059,0,3.0,0,tarde
44060,0,-3.0,0,tarde
44061,0,-2.0,0,tarde
44062,0,43.0,1,mañana
44063,0,-5.0,0,mañana
44064,0,-2.0,0,mañana
44065,0,1.0,0,mañana
44066,0,0.0,0,mañana
44067,0,0.0,0,mañana
44068,0,-2.0,0,mañana
44069,0,0.0,0,mañana
44070,0,17.0,1,mañana
44071,0,-1.0,0,mañana
44072,0,-1.0,0,mañana
44073,0,7.0,0,tarde
44074,0,9.0,0,tarde
44075,0,3.0,0,tarde
44076,0,30.0,1,tarde
44077,0,19.0,1,tarde
44078,0,0.0,0,noche
44079,0,4.0,0,noche
44080,0,0.0,0,tarde
44081,0,7.0,0,tarde
44082,0,16.0,1,tarde
44083,0,-8.0,0,noche
44084,0,-5.0,0,tarde
44085,0,21.0,1,tarde
44086,0,25.0,1,tarde
44087,0,0.0,0,tarde
44088,0,6.0,0,tarde
44089,0,-2.0,0,tarde
44090,0,5.0,0,tarde
44091,0,-1.0,0,tarde
44092,0,5.0,0,tarde
44093,0,2.0,0,tarde
44094,0,0.0,0,tarde
44095,0,6.0,0,tarde
44096,0,18.0,1,tarde
44097,0,5.0,0,tarde
44098,0,1.0,0,tarde
44099,0,9.0,0,tarde
44100,0,-8.0,0,tarde
44101,0,-3.0,0,tarde
44102,0,5.0,0,mañana
44103,0,6.0,0,mañana
44104,0,2.0,0,mañana
44105,0,-11.0,0,mañana
44106,0,-3.0,0,mañana
44107,0,10.0,0,tarde
44108,0,7.0,0,tarde
44109,0,3.0,0,tarde
44110,0,0.0,0,tarde
44111,0,2.0,0,tarde
44112,0,8.0,0,tarde
44113,0,16.0,1,tarde
44114,0,22.0,1,tarde
44115,0,1.0,0,tarde
44116,0,14.0,0,tarde
44117,0,36.0,1,tarde
44118,0,19.0,1,tarde
44119,0,8.0,0,tarde
44120,0,20.0,1,tarde
44121,0,-3.0,0,tarde
44122,0,-3.0,0,tarde
44123,0,-5.0,0,tarde
44124,0,8.0,0,tarde
44125,0,-1.0,0,tarde
44126,0,0.0,0,noche
44127,0,2.0,0,noche
44128,0,8.0,0,noche
44129,0,-5.0,0,noche
44130,0,-8.0,0,noche
44131,0,-7.0,0,noche
44132,1,2.0,0,noche
44133,1,2.0,0,noche
44134,1,-5.0,0,noche
44135,1,1.0,0,noche
44136,1,-2.0,0,noche
44137,1,-2.0,0,noche
44138,1,85.0,1,noche
44139,1,-14.0,0,noche
44140,1,-5.0,0,noche
44141,1,-10.0,0,noche
44142,1,-7.0,0,noche
44143,1,-2.0,0,noche
44144,1,90.0,1,noche
44145,1,-2.0,0,noche
44146,1,-5.0,0,noche
44147,0,-1.0,0,noche
44148,0,-12.0,0,noche
44149,0,-3.0,0,noche
44150,0,-7.0,0,noche
44151,0,-2.0,0,noche
44152,0,-3.0,0,noche
44153,0,2.0,0,noche
44154,0,-6.0,0,noche
44155,0,-1.0,0,noche
44156,0,-2.0,0,noche
44157,1,1.0,0,noche
44158,1,-11.0,0,noche
44159,1,-12.0,0,noche
44160,1,-5.0,0,noche
44161,1,-14.0,0,noche
44162,1,-6.0,0,noche
44163,1,-3.0,0,noche
44164,1,-5.0,0,noche
44165,1,-3.0,0,noche
44166,1,-5.0,0,noche
44167,1,17.0,1,noche
44168,1,-8.0,0,noche
44169,1,-12.0,0,noche
44170,1,-5.0,0,noche
44171,1,-7.0,0,noche
44172,1,-12.0,0,noche
44173,1,-10.0,0,noche
44174,1,-4.0,0,noche
44175,1,-4.0,0,noche
44176,1,-4.0,0,noche
44177,0,36.0,1,mañana
44178,0,-2.0,0,mañana
44179,0,0.0,0,mañana
44180,0,17.0,1,mañana
44181,0,94.0,1,mañana
44182,0,28.0,1,mañana
44183,0,22.0,1,mañana
44184,0,17.0,1,mañana
44185,0,29.0,1,mañana
44186,1,24.0,1,mañana
44187,1,33.0,1,mañana
44188,1,25.0,1,mañana
44189,1,-9.0,0,mañana
44190,1,34.0,1,mañana
44191,1,-2.0,0,mañana
44192,1,8.0,0,mañana
44193,1,11.0,0,mañana
44194,1,6.0,0,mañana
44195,1,4.0,0,mañana
44196,1,13.0,0,mañana
44197,1,-7.0,0,mañana
44198,1,20.0,1,mañana
44199,1,26.0,1,mañana
44200,0,22.0,1,noche
44201,0,39.0,1,noche
44202,0,5.0,0,noche
44203,0,-1.0,0,noche
44204,0,24.0,1,noche
44205,0,45.0,1,noche
44206,0,0.0,0,noche
44207,0,5.0,0,noche
44208,0,14.0,0,noche
44209,1,-1.0,0,noche
44210,1,0.0,0,noche
44211,1,-3.0,0,noche
44212,1,4.0,0,noche
44213,1,1.0,0,noche
44214,1,-7.0,0,noche
44215,1,6.0,0,noche
44216,1,15.0,0,noche
44217,1,2.0,0,noche
44218,1,20.0,1,noche
44219,1,-11.0,0,noche
44220,1,10.0,0,noche
44221,1,0.0,0,noche
44222,1,3.0,0,noche
44223,0,-3.0,0,tarde
44224,0,-1.0,0,tarde
44225,0,2.0,0,tarde
44226,0,26.0,1,tarde
44227,0,-4.0,0,tarde
44228,0,-7.0,0,tarde
44229,0,-11.0,0,tarde
44230,0,-5.0,0,tarde
44231,0,-11.0,0,tarde
44232,0,22.0,1,tarde
44233,1,-3.0,0,tarde
44234,1,0.0,0,tarde
44235,1,-1.0,0,tarde
44236,1,4.0,0,tarde
44237,1,-4.0,0,tarde
44238,1,-3.0,0,tarde
44239,1,-9.0,0,tarde
44240,1,-5.0,0,tarde
44241,1,6.0,0,tarde
44242,1,4.0,0,tarde
44243,1,-13.0,0,tarde
44244,1,-9.0,0,tarde
44245,1,-7.0,0,tarde
44246,1,-1.0,0,tarde
44247,1,7.0,0,tarde
44248,1,8.0,0,tarde
44249,1,-5.0,0,tarde
44250,1,2.0,0,tarde
44251,1,10.0,0,tarde
44252,0,-2.0,0,noche
44253,0,3.0,0,noche
44254,0,-8.0,0,noche
44255,0,-8.0,0,noche
44256,0,-11.0,0,noche
44257,0,-2.0,0,noche
44258,0,-5.0,0,noche
44259,0,2.0,0,noche
44260,0,0.0,0,noche
44261,0,5.0,0,noche
44262,1,-12.0,0,noche
44263,1,3.0,0,noche
44264,1,-9.0,0,noche
44265,1,-5.0,0,noche
44266,1,-12.0,0,noche
44267,1,-11.0,0,noche
44268,1,-8.0,0,noche
44269,1,-12.0,0,noche
44270,1,-8.0,0,noche
44271,1,-9.0,0,noche
44272,1,-4.0,0,noche
44273,1,1.0,0,noche
44274,1,-8.0,0,noche
44275,1,1.0,0,noche
44276,1,0.0,0,noche
44277,1,-4.0,0,noche
44278,1,-3.0,0,noche
44279,1,-7.0,0,noche
44280,1,-9.0,0,noche
44281,0,11.0,0,mañana
44282,0,20.0,1,mañana
44283,0,30.0,1,mañana
44284,0,2.0,0,mañana
44285,0,-12.0,0,mañana
44286,0,69.0,1,mañana
44287,0,-9.0,0,mañana
44288,0,14.0,0,mañana
44289,0,18.0,1,mañana
44290,0,-4.0,0,mañana
44291,1,11.0,0,mañana
44292,1,13.0,0,mañana
44293,1,-2.0,0,mañana
44294,1,3.0,0,mañana
44295,1,-2.0,0,mañana
44296,1,1.0,0,mañana
44297,1,0.0,0,mañana
44298,1,15.0,0,mañana
44299,1,-3.0,0,mañana
44300,1,2.0,0,mañana
44301,1,4.0,0,mañana
44302,1,-8.0,0,mañana
44303,1,36.0,1,mañana
44304,1,-9.0,0,mañana
44305,1,26.0,1,mañana
44306,1,-5.0,0,mañana
44307,1,-9.0,0,mañana
44308,1,51.0,1,mañana
44309,1,4.0,0,mañana
44310,0,6.0,0,mañana
44311,0,2.0,0,mañana
44312,0,45.0,1,mañana
44313,0,17.0,1,mañana
44314,0,0.0,0,mañana
44315,0,2.0,0,mañana
44316,0,4.0,0,mañana
44317,0,12.0,0,mañana
44318,0,-9.0,0,mañana
44319,0,0.0,0,mañana
44320,1,-2.0,0,mañana
44321,1,-2.0,0,mañana
44322,1,4.0,0,mañana
44323,1,1.0,0,mañana
44324,1,4.0,0,mañana
44325,1,2.0,0,mañana
44326,1,-3.0,0,mañana
44327,1,19.0,1,mañana
44328,1,0.0,0,mañana
44329,1,-5.0,0,mañana
44330,1,-6.0,0,mañana
44331,1,-3.0,0,mañana
44332,1,-6.0,0,mañana
44333,1,-8.0,0,mañana
44334,1,-3.0,0,mañana
44335,1,-1.0,0,mañana
44336,1,2.0,0,mañana
44337,1,-2.0,0,mañana
44338,1,-4.0,0,mañana
44339,1,6.0,0,mañana
44340,0,36.0,1,tarde
44341,0,-1.0,0,tarde
44342,0,30.0,1,tarde
44343,0,19.0,1,tarde
44344,0,16.0,1,tarde
44345,0,6.0,0,tarde
44346,0,11.0,0,tarde
44347,0,-3.0,0,tarde
44348,0,19.0,1,tarde
44349,1,11.0,0,tarde
44350,1,1.0,0,tarde
44351,1,7.0,0,tarde
44352,1,1.0,0,tarde
44353,1,-9.0,0,tarde
44354,1,0.0,0,tarde
44355,1,-6.0,0,tarde
44356,1,-2.0,0,tarde
44357,1,-2.0,0,tarde
44358,1,-3.0,0,tarde
44359,1,-14.0,0,tarde
44360,1,24.0,1,tarde
44361,1,14.0,0,tarde
44362,1,7.0,0,tarde
44363,1,126.0,1,tarde
44364,1,67.0,1,tarde
44365,1,6.0,0,tarde
44366,0,4.0,0,noche
44367,0,-7.0,0,noche
44368,0,23.0,1,noche
44369,0,-6.0,0,noche
44370,0,-13.0,0,noche
44371,0,46.0,1,noche
44372,0,26.0,1,noche
44373,0,-9.0,0,noche
44374,0,-3.0,0,noche
44375,0,-6.0,0,noche
44376,1,1.0,0,noche
44377,1,12.0,0,noche
44378,1,-7.0,0,noche
44379,1,25.0,1,noche
44380,1,-1.0,0,noche
44381,1,-4.0,0,noche
44382,1,-7.0,0,noche
44383,1,-2.0,0,noche
44384,1,20.0,1,noche
44385,1,-10.0,0,noche
44386,1,6.0,0,noche
44387,1,-10.0,0,noche
44388,1,-2.0,0,noche
44389,1,-2.0,0,noche
44390,1,-7.0,0,noche
44391,1,-2.0,0,noche
44392,1,0.0,0,noche
44393,1,0.0,0,noche
44394,1,9.0,0,noche
44395,1,-5.0,0,noche
44396,0,5.0,0,mañana
44397,0,-2.0,0,mañana
44398,0,111.0,1,mañana
44399,0,12.0,0,mañana
44400,0,8.0,0,mañana
44401,0,99.0,1,mañana
44402,0,1.0,0,mañana
44403,0,0.0,0,mañana
44404,0,-2.0,0,mañana
44405,0,-6.0,0,mañana
44406,1,9.0,0,mañana
44407,1,-5.0,0,mañana
44408,1,4.0,0,mañana
44409,1,24.0,1,mañana
44410,1,18.0,1,mañana
44411,1,3.0,0,mañana
44412,1,-2.0,0,mañana
44413,1,95.0,1,mañana
44414,1,-3.0,0,mañana
44415,1,-7.0,0,mañana
44416,1,1.0,0,mañana
44417,1,-4.0,0,mañana
44418,1,-5.0,0,mañana
44419,1,0.0,0,mañana
44420,1,8.0,0,mañana
44421,1,-3.0,0,mañana
44422,1,-2.0,0,mañana
44423,1,-2.0,0,mañana
44424,1,-8.0,0,mañana
44425,1,-5.0,0,mañana
44426,0,12.0,0,noche
44427,0,-2.0,0,noche
44428,0,42.0,1,noche
44429,0,34.0,1,noche
44430,0,22.0,1,noche
44431,0,62.0,1,noche
44432,0,6.0,0,noche
44433,0,26.0,1,noche
44434,0,0.0,0,noche
44435,0,85.0,1,noche
44436,1,16.0,1,noche
44437,1,11.0,0,noche
44438,1,26.0,1,noche
44439,1,25.0,1,noche
44440,1,20.0,1,noche
44441,1,10.0,0,noche
44442,1,6.0,0,noche
44443,1,12.0,0,noche
44444,1,5.0,0,noche
44445,1,15.0,0,noche
44446,1,74.0,1,noche
44447,1,7.0,0,noche
44448,1,-9.0,0,noche
44449,1,10.0,0,noche
44450,1,-5.0,0,noche
44451,1,40.0,1,noche
44452,1,23.0,1,noche
44453,1,17.0,1,noche
44454,1,18.0,1,noche
44455,1,-9.0,0,noche
44456,0,-9.0,0,tarde
44457,1,43.0,1,tarde
44458,1,27.0,1,tarde
44459,1,2.0,0,tarde
44460,1,5.0,0,tarde
44461,1,13.0,0,tarde
44462,1,-1.0,0,tarde
44463,0,-7.0,0,mañana
44464,0,37.0,1,mañana
44465,0,123.0,1,mañana
44466,0,-1.0,0,mañana
44467,0,35.0,1,mañana
44468,0,-3.0,0,mañana
44469,0,132.0,1,mañana
44470,0,-6.0,0,mañana
44471,0,2.0,0,mañana
44472,1,15.0,0,mañana
44473,1,0.0,0,mañana
44474,1,1.0,0,mañana
44475,1,1.0,0,mañana
44476,1,-1.0,0,mañana
44477,1,7.0,0,mañana
44478,1,-2.0,0,mañana
44479,1,34.0,1,mañana
44480,1,-3.0,0,mañana
44481,1,-11.0,0,mañana
44482,1,-11.0,0,mañana
44483,1,-1.0,0,mañana
44484,1,-5.0,0,mañana
44485,1,27.0,1,mañana
44486,1,10.0,0,mañana
44487,0,6.0,0,tarde
44488,0,0.0,0,tarde
44489,0,47.0,1,tarde
44490,0,8.0,0,tarde
44491,0,2.0,0,tarde
44492,0,27.0,1,tarde
44493,0,23.0,1,tarde
44494,0,68.0,1,tarde
44495,0,21.0,1,tarde
44496,0,12.0,0,tarde
44497,1,11.0,0,tarde
44498,1,19.0,1,tarde
44499,1,18.0,1,tarde
44500,1,0.0,0,tarde
44501,1,21.0,1,tarde
44502,1,7.0,0,tarde
44503,1,21.0,1,tarde
44504,1,11.0,0,tarde
44505,1,-3.0,0,tarde
44506,1,-8.0,0,tarde
44507,1,-4.0,0,tarde
44508,1,112.0,1,tarde
44509,1,5.0,0,tarde
44510,1,5.0,0,tarde
44511,1,125.0,1,tarde
44512,1,75.0,1,tarde
44513,1,25.0,1,tarde
44514,1,107.0,1,tarde
44515,1,21.0,1,tarde
44516,1,140.0,1,tarde
44517,0,6.0,0,noche
44518,0,-3.0,0,noche
44519,0,-14.0,0,noche
44520,0,0.0,0,noche
44521,0,1.0,0,noche
44522,0,-5.0,0,noche
44523,0,-3.0,0,noche
44524,0,-6.0,0,noche
44525,1,-12.0,0,noche
44526,1,1.0,0,noche
44527,1,-1.0,0,noche
44528,1,-6.0,0,noche
44529,1,-7.0,0,noche
44530,1,2.0,0,noche
44531,1,-11.0,0,noche
44532,1,42.0,1,tarde
44533,1,-14.0,0,noche
44534,0,0.0,0,mañana
44535,0,38.0,1,mañana
44536,0,4.0,0,mañana
44537,0,0.0,0,mañana
44538,0,15.0,0,mañana
44539,0,-10.0,0,mañana
44540,0,-12.0,0,mañana
44541,1,41.0,1,mañana
44542,1,72.0,1,mañana
44543,1,5.0,0,mañana
44544,1,-1.0,0,mañana
44545,1,8.0,0,mañana
44546,1,-9.0,0,mañana
44547,1,-2.0,0,mañana
44548,1,-2.0,0,mañana
44549,1,-7.0,0,mañana
44550,1,6.0,0,mañana
44551,1,-3.0,0,mañana
44552,1,-3.0,0,mañana
44553,1,8.0,0,mañana
44554,1,-1.0,0,mañana
44555,1,2.0,0,mañana
44556,0,10.0,0,mañana
44557,0,0.0,0,mañana
44558,0,36.0,1,mañana
44559,0,0.0,0,mañana
44560,0,-10.0,0,mañana
44561,0,-9.0,0,mañana
44562,0,-1.0,0,mañana
44563,0,-11.0,0,mañana
44564,0,1.0,0,mañana
44565,0,-4.0,0,mañana
44566,1,14.0,0,mañana
44567,1,-8.0,0,mañana
44568,1,-6.0,0,mañana
44569,1,1.0,0,mañana
44570,1,0.0,0,mañana
44571,1,-4.0,0,mañana
44572,1,-4.0,0,mañana
44573,1,0.0,0,mañana
44574,1,12.0,0,mañana
44575,1,-3.0,0,mañana
44576,1,-14.0,0,mañana
44577,1,1.0,0,mañana
44578,1,-5.0,0,mañana
44579,1,-4.0,0,mañana
44580,1,13.0,0,mañana
44581,1,-11.0,0,mañana
44582,1,-9.0,0,mañana
44583,1,-5.0,0,mañana
44584,1,2.0,0,mañana
44585,0,-8.0,0,tarde
44586,0,48.0,1,tarde
44587,0,1.0,0,tarde
44588,0,6.0,0,tarde
44589,0,-4.0,0,tarde
44590,0,-10.0,0,tarde
44591,0,3.0,0,tarde
44592,0,0.0,0,tarde
44593,0,-7.0,0,tarde
44594,0,-1.0,0,tarde
44595,1,-3.0,0,tarde
44596,1,0.0,0,tarde
44597,1,5.0,0,tarde
44598,1,0.0,0,tarde
44599,1,-10.0,0,tarde
44600,1,1.0,0,tarde
44601,1,0.0,0,tarde
44602,1,-5.0,0,tarde
44603,1,0.0,0,tarde
44604,1,4.0,0,tarde
44605,1,2.0,0,tarde
44606,1,-6.0,0,tarde
44607,1,-10.0,0,tarde
44608,1,3.0,0,tarde
44609,1,14.0,0,tarde
44610,1,5.0,0,tarde
44611,1,-11.0,0,tarde
44612,1,-1.0,0,tarde
44613,1,0.0,0,tarde
44614,0,-6.0,0,noche
44615,0,1.0,0,noche
44616,0,0.0,0,noche
44617,0,-12.0,0,noche
44618,0,7.0,0,noche
44619,0,-6.0,0,noche
44620,0,7.0,0,noche
44621,0,4.0,0,noche
44622,0,1.0,0,noche
44623,0,-1.0,0,noche
44624,1,-3.0,0,noche
44625,1,-5.0,0,noche
44626,1,-9.0,0,noche
44627,1,4.0,0,noche
44628,1,-5.0,0,noche
44629,1,-1.0,0,noche
44630,1,-5.0,0,noche
44631,1,-3.0,0,noche
44632,1,-13.0,0,noche
44633,1,-9.0,0,noche
44634,1,-7.0,0,noche
44635,1,-8.0,0,noche
44636,1,-7.0,0,noche
44637,1,-11.0,0,noche
44638,1,-6.0,0,noche
44639,1,-8.0,0,noche
44640,1,0.0,0,noche
44641,1,5.0,0,noche
44642,1,-2.0,0,noche
44643,0,1.0,0,noche
44644,0,-6.0,0,noche
44645,0,-6.0,0,noche
44646,0,-3.0,0,noche
44647,0,-11.0,0,noche
44648,0,9.0,0,noche
44649,0,0.0,0,noche
44650,0,-7.0,0,noche
44651,0,-12.0,0,noche
44652,0,-9.0,0,noche
44653,1,4.0,0,noche
44654,1,-10.0,0,noche
44655,1,6.0,0,noche
44656,1,-8.0,0,noche
44657,1,30.0,1,noche
44658,1,12.0,0,noche
44659,1,-6.0,0,noche
44660,1,-10.0,0,noche
44661,1,-10.0,0,noche
44662,1,-3.0,0,noche
44663,1,-12.0,0,noche
44664,1,7.0,0,noche
44665,1,2.0,0,noche
44666,1,-5.0,0,noche
44667,1,-6.0,0,noche
44668,1,2.0,0,noche
44669,1,3.0,0,noche
44670,1,-8.0,0,noche
44671,1,0.0,0,noche
44672,1,21.0,1,noche
44673,0,5.0,0,noche
44674,0,6.0,0,noche
44675,0,-5.0,0,noche
44676,0,-12.0,0,noche
44677,0,10.0,0,noche
44678,0,14.0,0,noche
44679,0,1.0,0,noche
44680,0,1.0,0,noche
44681,0,-4.0,0,noche
44682,0,0.0,0,noche
44683,1,5.0,0,noche
44684,1,-9.0,0,noche
44685,1,-3.0,0,noche
44686,1,23.0,1,noche
44687,1,-4.0,0,noche
44688,1,-9.0,0,noche
44689,1,9.0,0,noche
44690,1,2.0,0,noche
44691,1,-5.0,0,noche
44692,1,-2.0,0,noche
44693,1,-14.0,0,noche
44694,1,-5.0,0,noche
44695,1,-11.0,0,noche
44696,1,-2.0,0,noche
44697,1,-10.0,0,noche
44698,1,1.0,0,noche
44699,1,-6.0,0,noche
44700,1,37.0,1,noche
44701,1,-3.0,0,noche
44702,0,-6.0,0,noche
44703,0,8.0,0,noche
44704,0,0.0,0,noche
44705,0,1.0,0,noche
44706,0,7.0,0,noche
44707,0,-3.0,0,noche
44708,0,-5.0,0,noche
44709,0,4.0,0,noche
44710,0,8.0,0,noche
44711,0,0.0,0,noche
44712,1,-3.0,0,noche
44713,1,-6.0,0,noche
44714,1,-9.0,0,noche
44715,1,-1.0,0,noche
44716,1,9.0,0,noche
44717,1,9.0,0,noche
44718,1,5.0,0,noche
44719,1,-6.0,0,noche
44720,1,10.0,0,noche
44721,1,0.0,0,noche
44722,1,16.0,1,noche
44723,1,-6.0,0,noche
44724,1,0.0,0,noche
44725,1,-1.0,0,noche
44726,1,-7.0,0,noche
44727,1,-7.0,0,noche
44728,1,-3.0,0,noche
44729,1,-4.0,0,noche
44730,1,-3.0,0,noche
44731,0,-4.0,0,tarde
44732,0,3.0,0,tarde
44733,0,0.0,0,tarde
44734,0,15.0,0,tarde
44735,0,-3.0,0,tarde
44736,0,-2.0,0,tarde
44737,0,3.0,0,tarde
44738,0,5.0,0,tarde
44739,0,-9.0,0,tarde
44740,0,1.0,0,tarde
44741,1,3.0,0,tarde
44742,1,8.0,0,tarde
44743,1,15.0,0,tarde
44744,1,-2.0,0,tarde
44745,1,-2.0,0,tarde
44746,1,5.0,0,tarde
44747,1,-7.0,0,tarde
44748,1,-9.0,0,tarde
44749,1,4.0,0,tarde
44750,1,-5.0,0,tarde
44751,1,1.0,0,tarde
44752,1,-2.0,0,tarde
44753,1,-4.0,0,tarde
44754,1,15.0,0,tarde
44755,1,-8.0,0,tarde
44756,1,7.0,0,tarde
44757,1,8.0,0,tarde
44758,1,5.0,0,tarde
44759,1,3.0,0,tarde
44760,0,-7.0,0,mañana
44761,0,-3.0,0,mañana
44762,0,-12.0,0,mañana
44763,0,-14.0,0,mañana
44764,0,1.0,0,mañana
44765,0,-1.0,0,mañana
44766,1,4.0,0,mañana
44767,1,-6.0,0,mañana
44768,1,-12.0,0,mañana
44769,1,-7.0,0,mañana
44770,1,-7.0,0,mañana
44771,1,-12.0,0,mañana
44772,1,2.0,0,mañana
44773,1,-4.0,0,mañana
44774,1,-9.0,0,mañana
44775,1,-1.0,0,mañana
44776,1,-6.0,0,mañana
44777,1,0.0,0,mañana
44778,1,-1.0,0,mañana
44779,0,3.0,0,mañana
44780,0,-9.0,0,mañana
44781,0,4.0,0,mañana
44782,0,8.0,0,mañana
44783,0,-9.0,0,mañana
44784,0,-2.0,0,mañana
44785,0,-11.0,0,mañana
44786,0,6.0,0,mañana
44787,0,-1.0,0,mañana
44788,1,24.0,1,mañana
44789,1,-8.0,0,mañana
44790,1,-13.0,0,mañana
44791,1,-3.0,0,mañana
44792,1,-13.0,0,mañana
44793,1,10.0,0,mañana
44794,1,-6.0,0,mañana
44795,1,-11.0,0,mañana
44796,1,-9.0,0,mañana
44797,1,-14.0,0,mañana
44798,1,-13.0,0,mañana
44799,1,-13.0,0,mañana
44800,1,-7.0,0,mañana
44801,1,-10.0,0,mañana
44802,1,-5.0,0,mañana
44803,1,-14.0,0,mañana
44804,0,35.0,1,tarde
44805,0,16.0,1,tarde
44806,0,40.0,1,tarde
44807,0,27.0,1,tarde
44808,0,12.0,0,tarde
44809,0,-5.0,0,tarde
44810,0,16.0,1,tarde
44811,0,25.0,1,tarde
44812,0,26.0,1,tarde
44813,0,19.0,1,tarde
44814,1,20.0,1,tarde
44815,1,29.0,1,tarde
44816,1,64.0,1,tarde
44817,1,23.0,1,tarde
44818,1,20.0,1,tarde
44819,1,14.0,0,tarde
44820,1,12.0,0,tarde
44821,1,24.0,1,tarde
44822,1,34.0,1,tarde
44823,1,8.0,0,tarde
44824,1,21.0,1,tarde
44825,1,18.0,1,tarde
44826,1,21.0,1,tarde
44827,1,11.0,0,tarde
44828,1,10.0,0,tarde
44829,1,18.0,1,tarde
44830,1,13.0,0,tarde
44831,1,8.0,0,tarde
44832,1,28.0,1,tarde
44833,1,51.0,1,tarde
44834,0,12.0,0,tarde
44835,0,17.0,1,tarde
44836,0,15.0,0,tarde
44837,0,-1.0,0,tarde
44838,0,1.0,0,tarde
44839,1,-3.0,0,tarde
44840,1,-7.0,0,tarde
44841,1,0.0,0,tarde
44842,1,-7.0,0,tarde
44843,1,-1.0,0,tarde
44844,1,-9.0,0,tarde
44845,1,-6.0,0,tarde
44846,1,-10.0,0,tarde
44847,1,-12.0,0,tarde
44848,1,-3.0,0,tarde
44849,1,-14.0,0,tarde
44850,0,23.0,1,noche
44851,1,-7.0,0,noche
44852,0,-7.0,0,noche
44853,0,147.0,1,noche
44854,0,159.0,1,tarde
44855,0,16.0,1,tarde
44856,0,25.0,1,tarde
44857,0,-3.0,0,tarde
44858,0,16.0,1,tarde
44859,0,24.0,1,tarde
44860,1,24.0,1,tarde
44861,1,17.0,1,tarde
44862,1,4.0,0,tarde
44863,1,11.0,0,tarde
44864,1,10.0,0,tarde
44865,1,15.0,0,tarde
44866,1,12.0,0,tarde
44867,1,11.0,0,tarde
44868,1,3.0,0,tarde
44869,1,46.0,1,tarde
